C94-2160	The Parsody System: Automatic Prediction Of Prosodic Boundaries For Text-To-Speech	1994
C04-1034	Resolving Individual And Abstract Anaphora In Texts And Dialogues	2004
C02-1071	Integrating Shallow Linguistic Processing Into A Unification-Based Spanish Grammar	2002
C80-1068	A Machine Translation System From Japanese Into English Based On Conceptual Structure	1980
C92-1038	A Fast Algorithm For The Generation Of Referring Expressions	1992
C86-1049	Categorial Grammars For Strata Of Non-CF Languages And Their Parsers	1986
C92-3153	Text Disambiguation By Finite State Automata An Algorithm And Experiments On Corpora	1992
C10-1022	A Twin-Candidate Based Approach for Event Pronoun Resolution using Composite Kernel	2010
C02-1086	Implicit Ambiguity Resolution Using Incremental Clustering In Korean-To-English Cross-Language Information Retrieval	2002
C69-5201	Computer-Produced Representation Of Dialectal Variation: Initial Fricatives In Southern British English	1969
C04-1053	Evaluating Cross-Language Annotation Transfer In The MultiSemCor Corpus	2004
C73-2016	The Automatic Syntactic Analysis As An Aid In Dictionary Making	1973
C69-6205	The Machine Realization Of The Periphrasing System And The Results Of The Experiment	1969
C80-1069	Terminology Data Banks As A Basis For High-Quality Translation	1980
C94-1017	Perspectives Of DBMT For Monolingual Authors On The Basis Of LIDIA-1 An Implemented Mock-Up	1994
C08-1034	Instance-Based Ontology Population Exploiting Named-Entity Substitution	2008
C00-1061	English-To-Korean Transliteration Using Multiple Unbounded Overlapping Phoneme Chunks	2000
C04-1198	Contextual Processing Of Locative Prepositional Phrases	2004
C69-3001	Empirical Investigation Of German Word Derivation With The Aid Of A Computer	1969
C08-1111	Emotion Classification Using Massive Examples Extracted from the Web	2008
C90-2051	Towards Convenient Bi-Directional Grammar Formalisms	1990
C04-1094	Using Syntactic Information To Extract Relevant Terms For Multi-Document Summarization	2004
C10-1036	Mixture Model-based Minimum Bayes Risk Decoding using Multiple Machine Translation Systems	2010
C96-1024	Compositional Semantics In Verbmobil	1996
C96-1004	Learning Dependencies Between Case Frame Slots	1996
C08-1009	Good Neighbors Make Good Senses: Exploiting Distributional Similarity for Unsupervised WSD	2008
C10-1052	Standardizing Wordnets in the ISO Standard LMF: Wordnet-LMF for GermaNet	2010
C04-1140	High-Performance Tagging On Medical Texts	2004
C94-2127	Bottom-Up Earley Deduction	1994
C08-1102	Acquiring Sense Tagged Examples using Relevance Feedback	2008
C73-1020	Dictionnaire Automatique Et Dictionnaire-Machine: Une Hypothese	1973
C88-2116	A Cooperative YES-NO Query System Featuring Discourse Particles	1988
C04-1173	Word Sense Disambiguation Using A Dictionary For Sense Similarity Measure	2004
C82-1023	Processing Of Sentences With Intra-Sentential Code-Switching	1982
C90-2024	Contribution Of A Category Hierarchy To The Robustness Of Syntactic Parsing	1990
C92-2088	Lexical Knowledge Acquisition From Bilingual Corpora	1992
C96-2100	Good Bigrams	1996
C80-1010	The Role Of Perceptual Strategies In The Processing Of English Relative Clause Structures	1980
C94-1032	A Stochastic Japanese Morphological Analyzer Using A Forward-DP Backward-A* N-Best Search Algorithm	1994
C00-2171	Incorporating Metaphonemes In A Multilingual Lexicon	2000
C69-1001	Structural Patterns Of Chinese Characters	1969
C08-1056	Normalizing SMS: are Two Metaphors Better than One ?	2008
C04-1073	Improving A Statistical MT System With Automatically Learned Rewrite Patterns	2004
C00-2141	Local Context Templates For Chinese Constituent Boundary Prediction	2000
C90-3019	Organizing Linguistic Knowledge For Multilingual Generation	1990
C00-1029	A Class-Based Probabilistic Approach To Structural Disambiguation	2000
C08-1075	Robust Similarity Measures for Named Entities Matching	2008
C73-1007	On Logical Formulation Of The Computation Process In Semantical Systems	1973
C73-1011	Algorithmisation Of Linguistic Research Using The Structural-Probabilistic Properties Of Language Units	1973
C94-1053	Planning Argumentative Texts	1994
C96-2111	Top-Down Predictive Linking And Complex-Feature-Based Formalisms	1996
C90-2004	Bottom-Up Filtering: A Parsing Strategy For GPSG	1990
C73-2009	Le Projet Hippo: Recherche En Automatisation De Donnees Stylometriques A Partir De L'Oeuvre D'Hippocrate	1973
C88-2115	Machine Translation: The Languages Network (Versus The Intermediate Language)	1988
C04-1068	Filtering Speaker-Specific Words From Electronic Discussions	2004
C82-1066	Taking The Initiative In Natural Language Data Base Interactions: Justifying Why	1982
C00-2102	Named Entity Chunking Techniques In Supervised Learning For Japanese Named Entity Recognition	2000
C86-1051	Kind Types In Knowledge Representation	1986
C04-1007	Combining Hierarchical Clustering And Machine Learning To Predict High-Level Discourse Structure	2004
C88-1065	Exploiting Lexical Regularities In Designing Natural Language Systems	1988
C82-1043	Japanese-English Translation Through Internal Expressions	1982
C02-1121	Experiments In German Noun Chunking	2002
C88-1076	On The Role Of Old Information In Generating Readable Text: A Psychological And Computational Definition Of Old And New Information In The NOSVO System	1988
C94-2119	Generalizing Automatically Generated Selectional Patterns	1994
C04-1184	Comparing Semantically Related Sentences: The Case Of Paraphrase Versus Subsumption	2004
C92-1063	The Typology Of Unknown Words: An Experimental Study Of Two Corpora	1992
C92-1041	Generation Of Accent In Nominally Premodified Noun Phrases	1992
C96-2127	An HPSG-Based Generator For German An Experiment In The Reusability Of Linguistic Resources	1996
C08-1049	Word Lattice Reranking for Chinese Word Segmentation and Part-of-Speech Tagging	2008
C86-1048	Tree Adjoining And Head Wrapping	1986
C02-1065	Measuring The Similarity Between Compound Nouns In Different Languages Using Non-Parallel Corpora	2002
C88-2164	Language Learning As Problem Solving	1988
C00-1035	Aspects Of Pattern-Matching In Data-Oriented Parsing	2000
C94-2155	A Classification Method For Japanese Signs Using Manual Motion Descriptions	1994
C94-1095	INTEX: A Corpus Processing System	1994
C00-1002	Learning Word Clusters From Data Types	2000
C94-2171	N-Gram Cluster Identification During Empirical Knowledge Representation Generation	1994
C90-2044	Disambiguating Cue Phrases In Text And Speech	1990
C96-1036	N-Th Order Ergodic Multigram HMM For Modeling Of Languages Without Marked Word Boundaries	1996
C94-2184	Extending DRT With A Focusing Mechanism For Pronominal Anaphora And Ellipsis Resolution	1994
C08-1004	An Improved Hierarchical Bayesian Model of Language for Document Classification	2008
C88-2149	Issues In Word Choice	1988
C88-1029	Morphology And Cross Dependencies In The Synthesis Of Personal Pronouns In Romance Languages	1988
C80-1081	An Attempt To Computerized Dictionary Data Bases	1980
C90-3085	Automatic Indexing And Government-Binding Theory	1990
C96-1014	Integrating Syntactic And Prosodic Information For The Efficient Detection Of Empty Categories	1996
C88-2108	New Dependency Based Specification Of Underlying Representations Of Sentences	1988
C67-1001	Analyse Et Classification Automatique En Chinois	1967
C96-1070	Incremental Translation Utilizing Constituent Boundary Patterns	1996
C04-1164	Automated Alignment And Extraction Of Bilingual Domain Ontology For Cross-Language Domain-Specific Applications	2004
C88-2142	Dialogue Translation Vs. Text Translation	1988
C94-2178	K-Vec: A New Approach For Aligning Parallel Texts	1994
C08-1126	Exploiting Graph Structure for Accelerating the Calculation of Shortest Paths in Wordnets	2008
C88-1054	Achieving Bidirectionality	1988
C00-1047	A Method Of Measuring Term Representativeness - Baseline Method Using Co-Occurrence Distribution	2000
C67-1015	Methods For Obtaining Corresponding Phrase Structure And Dependency Grammars	1967
C04-1143	Fasil Email Summarisation System	2004
C94-2181	Consequence Relations In DRT	1994
C00-1070	Lexicalized Hidden Markov Models For Part-Of-Speech Tagging	2000
C92-4204	Applying And Improving The Restriction Grammar Approach For Dutch Patient Discharge Summaries	1992
C90-3095	The Textplanning Component PIT Of The LILOG System	1990
C96-2149	Learning Linear Precedence Rules	1996
C82-1025	On A Device In Dictionary Operations In Machine Translation	1982
C00-1076	Extending A Formal And Computational Model Of Rhetorical Structure Theory With Intentional Structures A La Grosz And Sidner	2000
C02-1085	Detecting Shifts In News Stories For Paragraph Extraction	2002
C96-1052	A Computational Model Of Incremental Utterance Production In Task-Oriented Dialogues	1996
C00-2106	Parsing Schemata For Grammars With Variable Number And Order Of Constituents	2000
C94-2135	Achieving Flexibility In Unification Formalisms	1994
C00-1085	Estimation Of Stochastic Attribute-Value Grammars Using An Informative Sample	2000
C92-2107	Machine Translation By Case Generalization	1992
C00-1084	Automatic Semantic Sequence Extraction From Unrestricted Non-Tagged Texts	2000
C02-1055	Covering Ambiguity Resolution In Chinese Word Segmentation Based On Contextual Information	2002
C04-1098	A Trigger Language Model-Based IR System	2004
C94-2200	The Evolution Of Machine-Tractable Dictionaries	1994
C82-2007	On Modes Of Definite Reference: An Application To The Interaction With Database Systems	1982
C82-2015	Application Of Intensional Logic To Knowledge Representation	1982
C86-1154	When Mariko Talks To Siegfried - Experiences From A Japanese/German Machine Translation Project-	1986
C67-1027	L'Explication Automatique Du Facteur Semantique 'Appartenance' Apparaissant Dams Le Zuwendsatz Allemand Et La Traduction Automatique De Ce Facteur: De L'Allemand Vers L'Anglais Et De L'Auglais Vers L'Allemand	1967
C88-1047	A Cognitive Account Of Unbounded Dependency	1988
C82-1036	Approaches To Thesaurus Production	1982
C94-1040	Noun Phrasal Entries In The EDR English Word Dictionary	1994
C92-3148	Multilinguisation D'un Editeur De Documents Structures. Application A Un Dictionnaire Trilingue	1992
C73-2027	Computational Linguistics And Linguistic Theory	1973
C92-2102	Interaction Between Structural Changes In Machine Translation	1992
C86-1038	Q&A: Already A Success?	1986
C00-2157	A Description Language For Syntactically Annotated Corpora	2000
C92-4193	On The Acquisition Of Conceptual Definitions Via Textual Modelling Of Meaning Paraphrases	1992
C10-1103	The Bag-of-Opinions Method for Review Rating Prediction from Sparse Text Patterns	2010
C90-3008	Human-Computer Interaction For Semantic Disambiguation	1990
C69-7604	Statistical Methods In Lexicological Research In The Baltic States	1969
C69-2401	Total Or Selected Content Analysis	1969
C86-1132	Synthesizing Weather Forecasts From Formatted Data	1986
C90-1013	Generation For Dialogue Translation Using Typed Feature Structure Unification	1990
C10-1148	Paraphrasing with Search Engine Query Logs	2010
C96-2190	Prepositional Phrase Attachment Through A Hybrid Disambiguation Model	1996
C04-1091	An Algorithmic Framework For Solving The Decoding Problem In Statistical Machine Translation	2004
C80-1078	Japanese Sentence Analysis For Automatic Indexing	1980
C04-1086	A Hybrid Back-Transliteration System For Japanese	2004
C02-1046	Translation Selection Through Source Word Sense Disambiguation And Target Word Selection	2002
C90-2032	Sentence Disambiguation By Document Oriented Preference Sets	1990
C92-1010	Parsing Agglutinative Word Structures And Its Application To Spelling Checking For Turkish	1992
C90-3063	Automatic Processing Of Large Corpora For The Resolution Of Anaphora References	1990
C96-2147	Zero Pronoun Resolution In Japanese Discourse Based On Centering Theory	1996
C08-1037	An Algorithm for Adverbial Aspect Shift	2008
C96-1086	Inherited Feature-Based Similarity Measure Based On Large Semantic Hierarchy And Large Text Corpus	1996
C86-1055	Communicative Triad As A Structural Element Of Language Interaction	1986
C08-1020	Hybrid Processing for Grammar and Style Checking	2008
C96-2104	A Portable And Quick Japanese Parser: QJP	1996
C02-1134	Bootstrapping Bilingual Data Using Consensus Translation For A Multilingual Instant Messaging System	2002
C88-1011	A System For Creating And Manipulating Generalized Wordclass Transition Matrices From Large Labelled Text-Corpora	1988
C69-5401	Network Of Binary Relations In Natural Language	1969
C96-2139	Full-Text Processing: Improving A Practical NLP System Based On Surface Information Within The Context	1996
C69-4801	Contextual Grammars	1969
C86-1024	Lexical-Functional Transfer: A Transfer Framework In A Machine Translation System Based On LFG	1986
C92-1051	Zero Pronouns As Experiencer In Japanese Discourse	1992
C96-2185	Korean Language Engineering: Current Status Of The Information Platform	1996
C94-1058	Default Handling In Incremental Generation	1994
C82-2026	A Logic-Oriented ATN Grammar Knowledge As Part Of The System's Knowledge	1982
C80-1029	Embedded Sublanguages And Natural Language Processing	1980
C08-1046	Japanese Dependency Parsing Using a Tournament Model	2008
C04-1015	Example-Based Machine Translation Based On Syntactic Transfer With Statistical Models	2004
C94-1021	Interlanguage Signs And Lexical Transfer Errors	1994
C10-1091	Recognition of Affect Judgment and Appreciation in Text	2010
C96-2114	Linguistic Indeterminacy As A Source Of Errors In Tagging	1996
C94-2112	On The Proper Role Of Coercion In Semantic Typing	1994
C00-2132	A Method For Accelerating CFG-Parsing By Using Dependency Information	2000
C96-2209	A Tagger/lemmatiser For Dutch Medical Language	1996
C82-1006	Flexible Parsing Of Discretely Uttered Sentences	1982
C04-1033	An NP-Cluster Based Approach To Coreference Resolution	2004
